CASE_ID,ACCIDENT_YEAR,PROC_DATE,COLLISION_DATE,COLLISION_TIME,DAY_OF_WEEK,PRIMARY_RD,SECONDARY_RD,STATE_ROUTE,LATITUDE,LONGITUDE,COUNTY,CITY
91951094,2022,2022-12-23,2022-12-11,2222,7,I-80 EASTBOUND,THE TREASURE ISLAND RD,80,37.809181213378906,-122.36615753173828,SAN FRANCISCO,SAN FRANCISCO
91954007,2022,2022-12-28,2022-12-22,0955,4,I-280 S/B,OCEAN AVENUE,280,37.72467041015625,-122.44730377197266,SAN FRANCISCO,SAN FRANCISCO
91954580,2022,2022-12-28,2022-12-23,1520,5,I-80 WESTBOUND,5TH ST.,80,37.781101226806641,-122.39817810058594,SAN FRANCISCO,SAN FRANCISCO
91960273,2022,2023-01-04,2022-12-30,0112,5,I-280 S/B,GENEVA AVE OVER-CROSSING,280,37.720790863037109,-122.44819641113281,SAN FRANCISCO,SAN FRANCISCO
91960312,2022,2023-01-04,2022-12-31,1030,6,I-80 W/B,BEALE ST.,80,37.786281585693359,-122.3905029296875,SAN FRANCISCO,SAN FRANCISCO
91961890,2022,2023-01-06,2022-11-17,0254,4,I-280 SOUTHBOUND TO SAN JOSE AVENUE,SICKLES AVENUE,280,37.712898254394531,-122.45320892333984,SAN FRANCISCO,SAN FRANCISCO
91965930,2023,2023-01-11,2023-01-05,1120,4,I-80 W.B,WEST EDGE OF YERBA BUENA ISLAND TUNNEL,80,37.808319091796875,-122.36689758300781,SAN FRANCISCO,SAN FRANCISCO
91972006,2023,2023-01-19,2023-01-10,1320,2,I-80 WB TO 5TH STREET,THE EAST ROADWAY EDGE OF 5TH STREET,80,37.779170989990234,-122.40025329589844,SAN FRANCISCO,SAN FRANCISCO
91978111,2023,2023-01-26,2023-01-13,1100,5,I-280 N/B,"ST. MARY'S FOOTBRIDGE PEDESTRIAN OVER-CROSSING",280,37.731849670410156,-122.42079925537109,SAN FRANCISCO,SAN FRANCISCO
91981357,2023,2023-01-30,2023-01-16,1232,1,I-280 N/B TO US 101 S/B,SILVER AVE,101,37.730701446533203,-122.40386962890625,SAN FRANCISCO,SAN FRANCISCO
91981365,2023,2023-01-30,2023-01-19,1821,4,I-80 W/B,NORTHGATE ROAD,80,37.816291809082031,-122.35707092285156,SAN FRANCISCO,SAN FRANCISCO
91981366,2023,2023-01-30,2023-01-19,2030,4,I-80 E/B,DIVISION ST,80,37.770130157470703,-122.40534210205078,SAN FRANCISCO,SAN FRANCISCO
91981370,2023,2023-01-30,2023-01-20,1710,5,I-80 W/B,FREMONT ST. OFF RAMP,80,37.786331176757812,-122.39071655273438,SAN FRANCISCO,SAN FRANCISCO
91983379,2023,2023-01-31,2023-01-29,0600,7,US-101 S/B,ALEMANY BLVD,101,37.737941741943359,-122.40799713134766,SAN FRANCISCO,SAN FRANCISCO
91985008,2023,2023-02-02,2023-01-14,0701,6,I-80 E/B,ARMY RD,80,37.816509246826172,-122.35617065429688,SAN FRANCISCO,SAN FRANCISCO
91985012,2023,2023-02-02,2023-01-14,0704,6,I-80 E/B,ARMY RD,80,37.816551208496094,-122.35608673095703,SAN FRANCISCO,SAN FRANCISCO
91985439,2023,2023-02-03,2023-01-23,1445,1,US 101 SB,DIVISION STREET,101,37.768440246582031,-122.40630340576172,SAN FRANCISCO,SAN FRANCISCO
91986337,2023,2023-02-03,2023-01-24,1130,2,I-280 NB,ALEMANY BLVD. O/C,280,37.732498168945312,-122.41358947753906,SAN FRANCISCO,SAN FRANCISCO
91986370,2023,2023-02-03,2023-01-25,0050,3,I-280 S/B,16TH ST UNDERCROSSING,280,37.767059326171875,-122.39550018310547,SAN FRANCISCO,SAN FRANCISCO
91991155,2023,2023-02-10,2023-01-15,1720,7,I-280 NORTHBOUND,GENEVA AVE,280,37.719100952148438,-122.44821166992188,SAN FRANCISCO,SAN FRANCISCO
91991160,2023,2023-02-10,2023-01-25,0925,3,US 101 N/B,PAUL AVENUE,101,37.725589752197266,-122.40174865722656,SAN FRANCISCO,SAN FRANCISCO
91991162,2023,2023-02-10,2023-01-28,0215,6,I-280 S/B,ALEMANY BLVD.,280,37.7322998046875,-122.41532135009766,SAN FRANCISCO,SAN FRANCISCO
91992337,2023,2023-02-13,2023-02-01,0647,3,US-101 S/B,FAITH ST. PEDESTRIAN OVERCROSSING,101,37.743061065673828,-122.40648651123047,SAN FRANCISCO,SAN FRANCISCO
91992521,2023,2023-10-23,2023-02-01,0645,3,US-101 SOUTHBOUND,FAITH STREET PEDESTRIAN OVERCROSSING,101,37.742229461669922,-122.40715789794922,SAN FRANCISCO,SAN FRANCISCO
91992526,2023,2023-02-13,2023-02-04,2005,6,I-280 NORTHBOUND,SAN JOSE AVENUE,280,37.715850830078125,-122.44938659667969,SAN FRANCISCO,SAN FRANCISCO
91993167,2023,2023-02-13,2023-02-08,0830,3,US 101 S/B,15TH STREET UNDERCROSSING,101,37.767730712890625,-122.40560913085938,SAN FRANCISCO,SAN FRANCISCO
91995908,2023,2023-02-16,2023-02-04,2325,6,US-101 N/B,18TH ST. PEDESTRIAN OVERCROSSING,101,37.761810302734375,-122.40589141845703,SAN FRANCISCO,SAN FRANCISCO
91995932,2023,2023-02-16,2023-02-08,0855,3,I-280 SOUTHBOUND,GENEVA AVENUE,280,37.718570709228516,-122.44864654541016,SAN FRANCISCO,SAN FRANCISCO
91995949,2023,2023-02-16,2023-01-31,1545,2,US-101 N/B,CORTLAND AVE UNDERCROSSING,101,37.740619659423828,-122.40773010253906,SAN FRANCISCO,SAN FRANCISCO
91996398,2023,2023-02-16,2023-02-09,1550,4,US 101 N/B,CORTLAND AVE,101,37.740581512451172,-122.40769958496094,SAN FRANCISCO,SAN FRANCISCO
91997779,2023,2023-02-20,2023-02-12,1455,7,I-80 E/B,STERLING STREET ON-RAMP,80,37.784610748291016,-122.39311981201172,SAN FRANCISCO,SAN FRANCISCO
91997998,2023,2023-02-20,2023-02-14,1918,2,I-80 W/B,3RD ST.,80,37.781768798828125,-122.39714050292969,SAN FRANCISCO,SAN FRANCISCO
92003240,2022,2023-02-27,2022-12-02,1125,5,US-101 S/B,23RD STREET OVERCROSSING,101,37.763198852539062,-122.40525054931641,SAN FRANCISCO,SAN FRANCISCO
92007760,2022,2023-03-02,2022-07-23,2357,6,I-80 WESTBOUND,THE FOREST HILL ROAD OVERCROSSING.,80,37.810539245605469,-122.36470031738281,SAN FRANCISCO,SAN FRANCISCO
92007914,2023,2023-03-02,2023-02-18,1215,6,US 101 NORTHBOUND,PAUL AVENUE,101,37.721118927001953,-122.40000152587891,SAN FRANCISCO,SAN FRANCISCO
92009066,2023,2023-03-03,2023-02-21,1510,2,I-280 NORTHBOUND,16TH STREET,280,37.767860412597656,-122.39598083496094,SAN FRANCISCO,SAN FRANCISCO
92009428,2023,2023-03-03,2023-02-25,0213,6,US-101 S/B,THE 23RD STREET OVERCROSSING,101,37.755390167236328,-122.40322875976562,SAN FRANCISCO,SAN FRANCISCO
92009695,2023,2023-03-06,2023-02-25,2323,6,US-101 SB TO SILVER AVENUE,SILVER AVE. OVERCROSSING,101,37.732490539550781,-122.40540313720703,SAN FRANCISCO,SAN FRANCISCO
92009699,2023,2023-03-06,2023-02-18,1140,6,US-101 N/B,THE 3RD STREET OVERCROSSING,101,37.719158172607422,-122.39946746826172,SAN FRANCISCO,SAN FRANCISCO
92011592,2023,2023-03-07,2023-03-03,1135,5,I-80 E/B,TREASURE ISLAND ANCHORAGE,80,37.807708740234375,-122.36785888671875,SAN FRANCISCO,SAN FRANCISCO
92013415,2022,2023-03-09,2022-08-15,1701,1,I280 NB TO 6TH STREET,MISSION BAY DRIVE,280,37.769458770751953,-122.39718627929688,SAN FRANCISCO,SAN FRANCISCO
92014666,2023,2023-03-10,2023-03-01,0937,3,US 101 S/B,PAUL AVENUE,101,37.724411010742188,-122.40158081054688,SAN FRANCISCO,SAN FRANCISCO
92015092,2022,2023-03-10,2022-06-19,0254,7,I-80 WESTBOUND,CECTER ANCHORAGE,80,37.798469543457031,-122.37776184082031,SAN FRANCISCO,SAN FRANCISCO
92015396,2023,2023-03-13,2023-03-03,0708,5,US 101 N/B,BAYSHORE BLVD,101,37.718868255615234,-122.39933013916016,SAN FRANCISCO,SAN FRANCISCO
92015574,2023,2023-03-13,2023-03-03,0040,5,I-80 W/B TO 5TH ST,THE 5TH ST PROLONGATION,80,37.779048919677734,-122.40038299560547,SAN FRANCISCO,SAN FRANCISCO
92015591,2023,2023-03-13,2023-03-07,0720,2,I-80 E/B,YERBA BUENA ISLAND TUNNEL WEST EDGE,80,37.802089691162109,-122.37364959716797,SAN FRANCISCO,SAN FRANCISCO
92017595,2023,2023-03-14,2023-03-05,0940,7,I-80 EASTBOUND,TREASURE ISLAND RD,80,37.806388854980469,-122.36907958984375,SAN FRANCISCO,SAN FRANCISCO
92017738,2023,2023-03-14,2023-03-08,0927,3,I-80 E/B,YERBA BUENA ISLAND TUNNEL WEST EDGE,80,37.807929992675781,-122.36760711669922,SAN FRANCISCO,SAN FRANCISCO
92021390,2023,2023-03-17,2023-03-03,0349,5,I-280 S/B,20TH ST OVERCROSSING,280,37.761341094970703,-122.39253997802734,SAN FRANCISCO,SAN FRANCISCO
92021394,2023,2023-03-17,2023-02-24,1050,5,US-101 SOUTHBOUND,23RD STREET O/C,101,37.755191802978516,-122.40328216552734,SAN FRANCISCO,SAN FRANCISCO
92021629,2023,2023-03-20,2023-03-10,2228,5,US-101 N/B,THE FAITH STREET OVERCROSSING,101,37.744251251220703,-122.40550994873047,SAN FRANCISCO,SAN FRANCISCO
92021639,2023,2023-03-20,2023-03-06,0200,1,I-280 S/B,PAULDING ST,280,37.727771759033203,-122.4444580078125,SAN FRANCISCO,SAN FRANCISCO
92021783,2023,2023-03-20,2023-02-11,0435,6,US-101 S/B,18TH STREET PEDESTRIAN OVERCROSSING,101,37.760898590087891,-122.40650939941406,SAN FRANCISCO,SAN FRANCISCO
92023741,2023,2023-03-21,2023-03-15,1230,3,I-80 W/B,THE WEST ROAD EDGE OF 2ND STREET,80,37.782798767089844,-122.39573669433594,SAN FRANCISCO,SAN FRANCISCO
92026723,2023,2023-03-23,2023-03-14,0615,2,I-280 NB,FARALLONES ST. PED OVERCROSSING,280,37.712398529052734,-122.45307922363281,SAN FRANCISCO,SAN FRANCISCO
92027213,2023,2023-03-23,2023-03-15,1725,3,I-280 N/B,HICKEY BLVD.,280,37.665901184082031,-122.46544647216797,SAN FRANCISCO,SAN FRANCISCO
92027790,2023,2023-03-24,2023-03-21,2027,2,I-80 E/B,7TH ST. OFF RAMP PHYSICAL GORE POINT,80,37.771949768066406,-122.40643310546875,SAN FRANCISCO,SAN FRANCISCO
92028553,2023,2023-03-27,2023-03-17,0710,5,I-80 W/B,BEALE ST,80,37.786930084228516,-122.38990020751953,SAN FRANCISCO,SAN FRANCISCO
92029940,2023,2023-03-27,2023-03-21,1750,2,I-280 N/B,23RD ST,280,37.754550933837891,-122.39169311523438,SAN FRANCISCO,SAN FRANCISCO
92032980,2023,2023-03-30,2023-03-18,1515,6,US-101 N/B,PAUL AVE,101,37.722011566162109,-122.40038299560547,SAN FRANCISCO,SAN FRANCISCO
92036039,2023,2023-04-03,2023-03-28,1030,2,I-80 E/B,4TH STREET UNDERCROSSING,80,37.778690338134766,-122.40033721923828,SAN FRANCISCO,SAN FRANCISCO
92036956,2023,2023-04-04,2023-03-27,1400,1,US-101 N/B,23RD STREET,101,37.755710601806641,-122.40315246582031,SAN FRANCISCO,SAN FRANCISCO
92037648,2023,2023-04-05,2023-03-28,2020,2,I-280 N/B,SAN JOSE AVENUE,280,37.716270446777344,-122.44914245605469,SAN FRANCISCO,SAN FRANCISCO
92040978,2022,2023-04-10,2022-09-17,0539,6,I-80 E/B (DWIGHT D. EISENHOWER),BEALE ST.,80,37.786090850830078,-122.39086151123047,SAN FRANCISCO,SAN FRANCISCO
92041060,2023,2023-04-10,2023-04-01,0235,6,US-101 SOUTHBOUND FROM CESAR CHAVEZ ST.,FAITH ST.,101,37.747871398925781,-122.40447998046875,SAN FRANCISCO,SAN FRANCISCO
92041291,2023,2023-04-10,2023-04-06,0900,4,US-101 N/B,NORTH ROAD EDGE OF SOUTH VAN NESS AVE.,101,37.769901275634766,-122.41793823242188,SAN FRANCISCO,SAN FRANCISCO
92044573,2023,2023-04-13,2023-04-10,1711,1,UNITED STATES 101,THE CESAR CHAVEZ OFF-RAMP,101,37.744808197021484,-122.40518188476562,SAN FRANCISCO,SAN FRANCISCO
92046598,2023,2023-04-17,2023-04-05,2153,3,US-101 N/B,3RD STREET OVERCROSSING,101,37.720790863037109,-122.39990234375,SAN FRANCISCO,SAN FRANCISCO
92047007,2023,2023-04-17,2023-04-08,2030,6,I-80 W/B,THE DIVISION STREET UNDERCROSSING,80,37.769279479980469,-122.40550231933594,SAN FRANCISCO,SAN FRANCISCO
92047048,2023,2023-04-17,2023-02-12,0045,7,I-80 E/B,THE BEALE ST U/C,80,37.786060333251953,-122.39102172851562,SAN FRANCISCO,SAN FRANCISCO
92048780,2023,2023-04-19,2023-04-11,0755,2,I-280 NORTHBOUND,ELMIRA STREET,280,37.736560821533203,-122.40364837646484,SAN FRANCISCO,SAN FRANCISCO
92053794,2023,2023-08-03,2023-03-04,1118,6,I-280 NORTHBOUND,SAN JOSE AVENUE OVERPASS,280,37.718868255615234,-122.44833374023438,SAN FRANCISCO,SAN FRANCISCO
92053917,2023,2023-04-26,2023-04-24,0740,1,I-280 S/B,ALEMANY BLVD,280,37.732978820800781,-122.41295623779297,SAN FRANCISCO,SAN FRANCISCO
92054189,2023,2023-04-26,2023-04-26,1230,3,I-80 W/B,SFOBB TOLL PLAZA,80,37.822509765625,-122.32314300537109,SAN FRANCISCO,SAN FRANCISCO
92054488,2023,2023-04-27,2023-04-26,1600,3,I-280 SB TO OCEAN AVENUE,HAVELOCK ST PEDESTRIAN O/C,280,37.725749969482422,-122.44667816162109,SAN FRANCISCO,SAN FRANCISCO
92059338,2023,2023-05-02,2023-04-26,1250,3,I-80 E/B,TREASURE ISLAND RD,80,37.808460235595703,-122.3668212890625,SAN FRANCISCO,SAN FRANCISCO
92059355,2023,2023-05-02,2023-04-24,1050,1,US 101 N/B,25TH STREET OVERCROSSING,101,37.753101348876953,-122.40276336669922,SAN FRANCISCO,SAN FRANCISCO
92065238,2023,2023-05-09,2023-05-08,1805,1,US-101 N/B,PAUL AVE,101,37.724048614501953,-122.40120697021484,SAN FRANCISCO,SAN FRANCISCO
92068962,2023,2023-05-30,2023-04-29,2225,6,I-80 EASTBOUND,TREASURE ISLAND RD.,80,37.81024169921875,-122.36499786376953,SAN FRANCISCO,SAN FRANCISCO
92069693,2023,2023-05-16,2023-05-05,1925,5,I-280 N/B TO US-101 N/B,ALEMANY BLVD O/C,280,37.733249664306641,-122.41217803955078,SAN FRANCISCO,SAN FRANCISCO
92069701,2023,2023-05-16,2023-05-06,0900,6,I-280 NORTHBOUND,SICKLES AVE,280,37.713939666748047,-122.45121765136719,SAN FRANCISCO,SAN FRANCISCO
92070786,2023,2023-05-17,2023-05-03,1104,3,I-80 E/B,YERBA BUENA ISLAND TUNNEL EAST EDGE,80,37.811691284179688,-122.36360931396484,SAN FRANCISCO,SAN FRANCISCO
92070985,2023,2023-05-17,2023-05-08,1320,1,I-280 SOUTHBOUND,HAVELOCK STREET PEDESTRIAN BRIDGE,280,37.726829528808594,-122.44564819335938,SAN FRANCISCO,SAN FRANCISCO
92071267,2023,2023-05-17,2023-05-13,0645,6,I-80 WESTBOUND,THE TREASURE ISLAND ROAD OVERCROSSING,80,37.804901123046875,-122.37068176269531,SAN FRANCISCO,SAN FRANCISCO
92071309,2023,2023-05-17,2023-05-15,0840,1,US 101 N/B,24TH STREET,101,37.753841400146484,-122.40296936035156,SAN FRANCISCO,SAN FRANCISCO
92071903,2023,2023-05-18,2023-05-11,1723,4,US-101 SB,23RD ST,101,37.754741668701172,-122.40312194824219,SAN FRANCISCO,SAN FRANCISCO
92080433,2023,2023-05-29,2023-05-20,1300,6,US-101 N/B TO OCTAVIA BLVD,OCTAVIA BLVD,101,37.770778656005859,-122.42243957519531,SAN FRANCISCO,SAN FRANCISCO
92081065,2023,2023-08-24,2023-05-20,2255,6,I-80 EASTBOUND,5TH STREET,80,37.777919769287109,-122.40158081054688,SAN FRANCISCO,SAN FRANCISCO
92087052,2023,2023-06-06,2023-05-15,1705,1,I-80 EB,TREASURE ISLAND TUNNEL,80,37.814090728759766,-122.36035919189453,SAN FRANCISCO,SAN FRANCISCO
92088463,2023,2023-06-07,2023-05-25,1820,4,I-280 S/B,ALEMANY BOULEVARD,280,37.710491180419922,-122.462646484375,SAN FRANCISCO,SAN FRANCISCO
92089107,2023,2023-06-08,2023-06-02,1228,5,I-80 W/B,EMBARCADERO,80,37.793430328369141,-122.38314819335938,SAN FRANCISCO,SAN FRANCISCO
92089507,2023,2023-06-08,2023-06-03,1513,6,US-101 S/B,THE HARRISON STREET UNDERCROSSING,101,37.769439697265625,-122.41309356689453,SAN FRANCISCO,SAN FRANCISCO
92091439,2023,2023-06-12,2023-06-06,0710,2,US-101 N/B,16TH STREET,101,37.766078948974609,-122.40496826171875,SAN FRANCISCO,SAN FRANCISCO
92094663,2023,2023-06-15,2023-06-10,1620,6,I-80 EASTBOUND,NORTHGATE ROAD,80,37.814079284667969,-122.36026000976562,SAN FRANCISCO,SAN FRANCISCO
92094826,2023,2023-06-15,2023-06-15,0531,4,I-80 W/B,2ND ST,80,37.783279418945312,-122.39518737792969,SAN FRANCISCO,SAN FRANCISCO
92097021,2023,2023-06-19,2023-06-15,1137,4,I-280 N/B,NEWCOMB AVE,280,37.740898132324219,-122.39888763427734,SAN FRANCISCO,SAN FRANCISCO
92097653,2023,2023-06-20,2023-06-08,1540,4,I-280 S/B,THE CONGDON STREET OVERCROSSING,280,37.731510162353516,-122.42478179931641,SAN FRANCISCO,SAN FRANCISCO
92097677,2023,2023-06-20,2023-06-16,1815,5,US-101 N/B,THE 18TH STREET PEDESTRIAN OVERCROSSING,101,37.761821746826172,-122.40589141845703,SAN FRANCISCO,SAN FRANCISCO
92101004,2023,2023-06-23,2023-06-22,2000,4,US-101 N/B TO SR-1 S/B,LINCONLN BLVD,101,37.803791046142578,-122.47061920166016,SAN FRANCISCO,SAN FRANCISCO
92101682,2023,2023-06-26,2023-06-17,1330,6,I-280 N/B,THE 16TH STREET UNDERCROSSING,280,37.767448425292969,-122.39550018310547,SAN FRANCISCO,SAN FRANCISCO
92102901,2023,2023-06-27,2023-06-25,0940,7,I-80 E/B,16TH STREET UNDERCROSSING,80,37.766288757324219,-122.40489196777344,SAN FRANCISCO,SAN FRANCISCO
92108723,2023,2023-07-03,2023-06-17,2030,6,US-101 S/B,THE ALEMENAY BOULEVARD UDNERCROSSING,101,37.738151550292969,-122.408203125,SAN FRANCISCO,SAN FRANCISCO
92109734,2023,2023-07-05,2023-07-03,1645,1,US-101 S/B,HARRISON ST,101,37.769439697265625,-122.41265869140625,SAN FRANCISCO,SAN FRANCISCO
92109974,2023,2023-07-05,2023-06-28,1430,3,I-80 EASTBOUND,THE NORTHGATE ROAD UNDERCROSSING,80,37.813480377197266,-122.361328125,SAN FRANCISCO,SAN FRANCISCO
92110115,2023,2023-07-05,2023-06-30,0930,5,I-80 W/B,TREASURE ISLAND RD.,80,37.806819915771484,-122.36871337890625,SAN FRANCISCO,SAN FRANCISCO
92110125,2023,2023-07-05,2023-06-30,0055,5,I-80 E/B,TREASURE ISLAND RD,80,37.804641723632812,-122.37101745605469,SAN FRANCISCO,SAN FRANCISCO
92111568,2023,2023-07-07,2023-07-02,2303,7,US-101 S/B,15TH STREET,101,37.767330169677734,-122.40550231933594,SAN FRANCISCO,SAN FRANCISCO
92111821,2023,2023-07-07,2023-06-30,1515,5,US-101 N/B,CESAR CHAVEZ STREET,101,37.744159698486328,-122.40535736083984,SAN FRANCISCO,SAN FRANCISCO
92111976,2023,2023-07-07,2023-06-30,0840,5,I-80 W/B,I-80 WB,80,37.798988342285156,-122.37718200683594,SAN FRANCISCO,SAN FRANCISCO
92115912,2023,2023-07-13,2023-07-10,1820,1,US-101 NORTHBOUND,THE 23RD STREET OVERCROSSING,101,37.754230499267578,-122.40287780761719,SAN FRANCISCO,SAN FRANCISCO
92118953,2023,2023-07-17,2023-07-07,1520,5,I-280 N/B,SAN JOSE AVE,280,37.715690612792969,-122.44940185546875,SAN FRANCISCO,SAN FRANCISCO
92119044,2023,2023-07-17,2023-07-14,0755,5,I-80 W/B,BEALE ST,80,37.785579681396484,-122.39160919189453,SAN FRANCISCO,SAN FRANCISCO
92119048,2023,2023-07-17,2023-07-14,1545,5,I-280 S/B,JUSTIN ST.,280,37.731658935546875,-122.42578125,SAN FRANCISCO,SAN FRANCISCO
92120979,2023,2023-07-19,2023-07-11,1933,2,S/B US-101,BRANNAN STREET UNDER-CROSSING,80,37.770511627197266,-122.40557861328125,SAN FRANCISCO,SAN FRANCISCO
92121009,2023,2023-07-19,2023-07-17,1242,1,I-80 W/B,BEAL ST UNDER-CROSSING,80,37.785480499267578,-122.39124298095703,SAN FRANCISCO,SAN FRANCISCO
92124127,2023,2023-07-24,2023-07-15,1000,6,I-80 W/B,BEALE STREET,80,37.786720275878906,-122.39000701904297,SAN FRANCISCO,SAN FRANCISCO
92125085,2023,2023-07-25,2023-07-15,0235,6,US-101 S/B TO CESAR CHAVEZ ST,CESAR CHAVEZ ST,101,37.750320434570312,-122.40377807617188,SAN FRANCISCO,SAN FRANCISCO
92125633,2023,2023-07-25,2023-07-19,1550,3,US 101 N/B,PAUL STREET,101,37.722930908203125,-122.4007568359375,SAN FRANCISCO,SAN FRANCISCO
92125641,2023,2023-07-25,2023-07-18,0900,2,I-280 N/B,CESAR CHAVEZ,280,37.750690460205078,-122.39153289794922,SAN FRANCISCO,SAN FRANCISCO
92131373,2023,2023-12-11,2023-07-29,0200,6,US-101 SOUTHBOUND,SOUTH OF THE WEST RDWY EDGE OF US-101 SB OF THIRD,101,37.720111846923828,-122.40007019042969,SAN FRANCISCO,SAN FRANCISCO
92133011,2023,2023-08-01,2023-07-25,1057,2,INTERSTATE 80,YBI/TI OFF-RAMP,80,37.815330505371094,-122.35894775390625,SAN FRANCISCO,SAN FRANCISCO
92134641,2023,2023-08-02,2023-07-30,0147,7,I-80 EASTBOUND FROM BRYANT STREET,BRYANT ST,80,37.773338317871094,-122.40667724609375,SAN FRANCISCO,SAN FRANCISCO
92135017,2023,2023-08-03,2023-04-23,2138,7,US-101 S/B,15 STREET,101,37.767139434814453,-122.40543365478516,SAN FRANCISCO,SAN FRANCISCO
92139526,2023,2023-08-09,2023-08-02,0855,3,I-280 N/B,MISSION STREET OC,280,37.73162841796875,-122.43395233154297,SAN FRANCISCO,SAN FRANCISCO
92139985,2023,2023-08-09,2023-07-15,1820,6,I-80 E/B,YERBA BUENA ISLAND TUNNEL,80,37.8165283203125,-122.35621643066406,SAN FRANCISCO,SAN FRANCISCO
92140110,2023,2023-08-09,2023-08-07,1713,1,US 101 S/B,PAUL AVE UC,101,37.725780487060547,-122.40219116210938,SAN FRANCISCO,SAN FRANCISCO
92140561,2023,2023-08-10,2023-08-08,0805,2,I-80 W/B,MAIN ST,80,37.793079376220703,-122.38356781005859,SAN FRANCISCO,SAN FRANCISCO
92141556,2023,2023-08-11,2023-08-02,1030,3,I-80 W/B,BEALE ST UNDER CROSSING,80,37.7872314453125,-122.3897705078125,SAN FRANCISCO,SAN FRANCISCO
92141837,2023,2023-08-11,2023-07-29,0650,6,US-101 S/B,CESAR CHAVEZ STREET,101,37.746841430664062,-122.40463256835938,SAN FRANCISCO,SAN FRANCISCO
92143278,2023,2023-08-14,2023-07-30,0307,7,I-80 E/B FROM 1ST STREET,2ND STREET,80,37.785358428955078,-122.39224243164062,SAN FRANCISCO,SAN FRANCISCO
92144027,2023,2023-08-15,2023-08-10,0107,4,US-101 NB TO SR-1 SB,LINCOLN BLVD,101,37.803600311279297,-122.47074890136719,SAN FRANCISCO,SAN FRANCISCO
92147256,2023,2023-08-18,2023-08-11,1139,5,SR-1 S/B,LAKE STREET,1,37.791740417480469,-122.46977233886719,SAN FRANCISCO,SAN FRANCISCO
92148534,2023,2023-08-21,2023-08-11,1640,5,US-101 N/B,THE PAUL AVENUE UNDERCROSSING,101,37.722988128662109,-122.40077972412109,SAN FRANCISCO,SAN FRANCISCO
92148586,2023,2023-08-21,2023-08-15,0525,2,US-101 N/B,THE FAITH STREET PEDESTRIAN OVERCROSSING,101,37.742420196533203,-122.40691375732422,SAN FRANCISCO,SAN FRANCISCO
92148864,2023,2023-08-21,2023-08-09,0755,3,US-101 S/B,PAUL AVE UNDER-CROSSING,101,37.723060607910156,-122.40104675292969,SAN FRANCISCO,SAN FRANCISCO
92148947,2023,2023-08-21,2023-08-10,0120,4,US-101 N/B,18TH STREET PEDESTRIAN OVERCROSSING,101,37.761890411376953,-122.40579986572266,SAN FRANCISCO,SAN FRANCISCO
92151747,2023,2023-08-23,2023-08-22,1735,2,US-101 N/B,17TH ST,101,37.765239715576172,-122.40495300292969,SAN FRANCISCO,SAN FRANCISCO
92151751,2023,2023-08-23,2023-08-23,0710,3,I-80 E/B,HARRIET STREET U/C,80,37.776191711425781,-122.40463256835938,SAN FRANCISCO,SAN FRANCISCO
92151759,2023,2023-08-23,2023-08-19,1225,6,I-80 W/B,NORTH GATE ROAD,80,37.815689086914062,-122.35817718505859,SAN FRANCISCO,SAN FRANCISCO
92152180,2023,2023-08-24,2023-08-14,1830,1,I-80 E/B,NORTHGATE RD U/C,80,37.814369201660156,-122.35955810546875,SAN FRANCISCO,SAN FRANCISCO
92154107,2023,2023-08-25,2023-08-18,1450,5,I-80 E/B,2ND ST,80,37.783859252929688,-122.39417266845703,SAN FRANCISCO,SAN FRANCISCO
92158360,2023,2023-08-30,2023-08-23,1630,3,I-80 E/B,TREASURE ISLAND RD O/C,80,37.808090209960938,-122.36730194091797,SAN FRANCISCO,SAN FRANCISCO
92158369,2023,2023-08-30,2023-08-18,2315,5,US-101 S/B,23RD STREET OVERCROSSING,101,37.757789611816406,-122.40454864501953,SAN FRANCISCO,SAN FRANCISCO
92163852,2023,2023-09-06,2023-08-24,1730,4,I-280 N/B,18TH STREET OVER CROSSING,280,37.762500762939453,-122.39275360107422,SAN FRANCISCO,SAN FRANCISCO
92163900,2023,2023-09-06,2023-08-27,1050,7,US-101 N/B,FAITH ST. OVERCROSSING,101,37.743568420410156,-122.40593719482422,SAN FRANCISCO,SAN FRANCISCO
92172028,2023,2023-09-18,2023-08-17,0826,4,I-80 W/B,NORTH GATE ROAD,80,37.81182861328125,-122.36334228515625,SAN FRANCISCO,SAN FRANCISCO
92175165,2023,2023-09-20,2023-09-09,0820,6,US-101 N/B,FAITH ST PEDESTRIAN O/C,101,37.744010925292969,-122.40560150146484,SAN FRANCISCO,SAN FRANCISCO
92182274,2023,2023-09-28,2023-09-16,2345,6,US 101 S/B,CESAR CHAVEZ ST,101,37.751121520996094,-122.40319061279297,SAN FRANCISCO,SAN FRANCISCO
92182313,2023,2023-09-28,2023-08-19,0550,6,I-80 W/B,2ND ST,80,37.784439086914062,-122.39324188232422,SAN FRANCISCO,SAN FRANCISCO
92185578,2023,2023-10-02,2023-09-14,0905,4,US-101 N/B,23RD ST,101,37.754100799560547,-122.40313720703125,SAN FRANCISCO,SAN FRANCISCO
92191805,2023,2023-10-05,2023-09-13,1737,3,US-101 N/B,PAUL AVE UNDERCROSSING,101,37.723381042480469,-122.40093994140625,SAN FRANCISCO,SAN FRANCISCO
92197700,2023,2023-10-12,2023-09-30,1415,6,I-80 W/B,YBI TUNNEL,80,37.810928344726562,-122.36421966552734,SAN FRANCISCO,SAN FRANCISCO
